DATETIMEDATA,O3,WS,TEMP,RH,WD,stationID,PM25,prediction_label
2024-01-22 10:00:00,24.0,1,29,73,115,44t,22.5,18.565569384891862
2024-01-22 11:00:00,16.0,1,26,84,92,44t,21.9,16.45777152758387
2024-01-22 12:00:00,18.0,1,28,75,92,44t,13.5,15.516203859402726
2024-01-22 13:00:00,23.0,1,29,69,107,44t,12.3,14.905908795233703
2024-01-22 14:00:00,26.0,1,30,65,128,44t,10.8,14.115853960204067
2024-01-22 15:00:00,24.0,1,30,64,140,44t,7.9,12.9507992605545
2024-01-22 16:00:00,21.0,1,29,67,132,44t,8.1,16.270821155597577
2024-01-22 17:00:00,20.0,1,29,70,124,44t,9.5,13.6997706484871
2024-01-22 18:00:00,19.0,1,28,71,119,44t,11.3,14.4409443095774
2024-01-22 19:00:00,16.0,1,27,78,110,44t,9.3,13.696988903438626
2024-01-22 20:00:00,13.0,1,27,81,110,44t,8.1,13.245920052538121
2024-01-22 21:00:00,9.0,1,26,84,109,44t,9.9,13.968451401984826
2024-01-22 22:00:00,13.0,2,26,86,115,44t,12.3,14.665856143078333
2024-01-22 23:00:00,17.0,1,25,87,111,44t,16.4,16.145517449863274
2024-01-23 00:00:00,16.0,1,25,92,109,44t,9.8,16.07823497956414
2024-01-23 01:00:00,3.0,1,25,93,109,44t,12.2,14.77933286913731
2024-01-23 02:00:00,2.0,1,25,93,105,44t,13.2,16.443332233903174
2024-01-23 03:00:00,2.0,1,25,93,126,44t,9.7,13.661167484788368
2024-01-23 04:00:00,1.0,1,24,90,120,44t,12.0,16.36550643637972
2024-01-23 05:00:00,5.0,1,23,80,119,44t,10.9,14.42358208021366
2024-01-23 06:00:00,0.0,0,23,84,106,44t,11.4,16.68892407445556
2024-01-23 07:00:00,11.8,1,25,81,95,44t,10.2,16.595545295779683
2024-01-23 08:00:00,11.0,1,28,65,93,44t,7.3,13.555982668945294
2024-01-23 09:00:00,0.0,1,29,61,125,44t,7.2,13.513415926553545
2024-01-23 10:00:00,2.0,1,30,61,99,44t,6.9,13.648265832048533
2024-01-23 11:00:00,0.0,1,30,59,126,44t,9.5,14.420453723748654
2024-01-23 12:00:00,1.0,1,30,62,113,44t,12.4,17.093081942080854
2024-01-23 13:00:00,5.0,1,30,63,111,44t,14.4,16.235551158180076
2024-01-23 14:00:00,3.0,1,30,64,150,44t,13.0,15.284112939740677
2024-01-23 15:00:00,1.0,1,30,61,133,44t,16.4,16.88732870822827
2024-01-23 16:00:00,0.0,1,29,63,147,44t,7.6,13.367096230899751
2024-01-23 17:00:00,2.0,1,29,69,123,44t,14.8,16.184555918768186
2024-01-23 18:00:00,0.0,1,28,74,123,44t,12.3,16.725617287612163
2024-01-23 19:00:00,2.0,1,28,77,108,44t,14.2,15.943683341476795
2024-01-23 20:00:00,2.0,1,28,73,135,44t,13.5,16.56249408211109
2024-01-23 21:00:00,11.8,0,0,0,0,44t,17.6,20.009835510791728
2024-01-23 22:00:00,17.0,1,27,77,119,44t,16.1,16.286194151422055
2024-01-23 23:00:00,2.0,1,27,78,117,44t,11.3,14.717791822400475
2024-01-24 00:00:00,15.0,1,27,79,95,44t,12.7,15.159372261637198
2024-01-24 01:00:00,0.0,1,27,79,102,44t,10.2,16.850318874454796
2024-01-24 02:00:00,1.0,1,27,80,101,44t,13.9,16.814178446588617
2024-01-24 03:00:00,1.0,1,27,81,95,44t,15.9,16.66911286486756
2024-01-24 04:00:00,0.0,1,27,81,106,44t,13.6,15.695457322613048
2024-01-24 05:00:00,0.0,1,27,82,111,44t,13.7,15.653037162586035
2024-01-24 06:00:00,0.0,1,27,82,115,44t,14.4,15.87272413808287
2024-01-24 07:00:00,11.0,1,27,82,114,44t,13.5,16.37455649699957
2024-01-24 08:00:00,11.8,1,27,79,111,44t,15.4,16.07847047069743
2024-01-24 09:00:00,7.0,1,28,76,109,44t,14.3,15.870984677655468
2024-01-24 10:00:00,10.0,1,30,68,111,44t,14.2,15.921783393892373
2024-01-24 11:00:00,24.0,1,30,64,150,44t,13.6,14.99798378207208
2024-01-24 12:00:00,23.0,1,30,60,134,44t,12.8,14.99465562783573
2024-01-24 13:00:00,23.0,1,30,63,151,44t,18.3,16.096962588643496
2024-01-24 14:00:00,0.0,1,28,80,123,44t,15.8,16.35834620198227
2024-01-24 15:00:00,1.0,1,29,73,128,44t,15.5,16.324763944026667
2024-01-24 16:00:00,9.0,1,28,74,154,44t,16.7,16.263495373197177
2024-01-24 17:00:00,2.0,1,27,79,119,44t,15.5,16.606852515964437
2024-01-24 18:00:00,1.0,1,27,79,126,44t,14.3,15.753829954053952
2024-01-24 19:00:00,0.0,1,27,80,126,44t,14.7,15.906859181328887
2024-01-24 20:00:00,3.0,1,27,81,136,44t,15.0,15.809685230029036
2024-01-24 21:00:00,17.0,1,27,83,127,44t,15.7,15.789448867376574
2024-01-24 22:00:00,24.0,1,26,85,128,44t,10.9,13.740220256186081
2024-01-24 23:00:00,26.0,1,26,87,130,44t,8.4,12.6740837295436
2024-01-25 00:00:00,27.0,1,26,86,114,44t,9.3,15.890694471012804
2024-01-25 01:00:00,27.0,1,26,84,120,44t,11.2,13.89528345465418
2024-01-25 02:00:00,15.0,1,26,84,132,44t,19.2,16.02447771635583
2024-01-25 03:00:00,10.0,1,26,85,115,44t,13.0,16.31820142238212
2024-01-25 04:00:00,11.8,1,26,85,165,44t,12.3,14.146139729612788
2024-01-25 05:00:00,0.0,1,26,85,129,44t,12.3,14.846751342414091
2024-01-25 06:00:00,0.0,1,26,86,163,44t,13.5,14.889614827882863
2024-01-25 07:00:00,20.0,1,26,87,191,44t,11.8,13.412160347622443
2024-01-25 08:00:00,5.0,1,25,89,173,44t,7.5,12.308110010051653
2024-01-25 09:00:00,11.8,1,26,90,189,44t,10.0,12.883633918713084
2024-01-25 10:00:00,12.0,1,27,87,214,44t,10.1,12.699940436481786
2024-01-25 11:00:00,0.0,1,28,80,171,44t,9.4,13.381955484768053
2024-01-25 12:00:00,1.0,1,28,79,192,44t,8.4,12.76106588811668
2024-01-25 13:00:00,2.0,1,28,80,155,44t,16.2,16.094915068227596
2024-01-25 14:00:00,4.0,1,27,81,234,44t,17.7,15.687653944157741
2024-01-25 15:00:00,8.0,1,28,75,220,44t,20.6,16.98854248783117
2024-01-25 16:00:00,17.0,1,27,79,172,44t,14.9,15.06358512152713
2024-01-25 17:00:00,26.0,1,27,78,169,44t,12.4,15.470733832646903
2024-01-25 18:00:00,31.0,1,27,82,195,44t,9.6,12.378629272123089
2024-01-25 19:00:00,19.0,0,27,79,168,44t,8.9,12.785047130346936
2024-01-25 20:00:00,29.0,1,26,83,171,44t,18.2,15.940474944586871
2024-01-25 21:00:00,31.0,1,26,82,183,44t,17.2,15.095722314937095
2024-01-25 22:00:00,34.0,1,27,80,136,44t,15.8,15.606450050284788
2024-01-25 23:00:00,33.0,1,27,76,197,44t,14.0,14.114185093064858
2024-01-26 00:00:00,26.0,1,27,75,137,44t,16.2,15.906308834667218
2024-01-26 01:00:00,24.0,1,27,75,156,44t,14.0,14.826650712576946
2024-01-26 02:00:00,34.0,1,27,78,152,44t,10.2,13.117368379583244
2024-01-26 03:00:00,34.0,1,26,86,136,44t,12.5,15.467706796559337
2024-01-26 04:00:00,21.0,1,26,83,169,44t,9.9,13.011419056557894
2024-01-26 05:00:00,16.0,0,26,80,150,44t,7.7,15.886523412594368
2024-01-26 06:00:00,11.0,1,27,79,108,44t,12.6,16.512591256704344
2024-01-26 07:00:00,23.0,1,27,78,101,44t,13.5,15.221535494682197
2024-01-26 08:00:00,30.0,1,28,73,91,44t,9.0,16.381132306822277
2024-01-26 09:00:00,31.0,0,29,70,188,44t,15.8,15.315989545019615
2024-01-26 10:00:00,11.8,1,30,67,225,44t,20.3,16.909594597554065
2024-01-26 11:00:00,29.0,1,31,62,216,44t,14.9,14.65963647361352
2024-01-26 12:00:00,13.0,1,31,61,232,44t,15.5,15.118564589588036
2024-01-26 13:00:00,25.0,1,30,65,223,44t,17.4,15.177836427859209
2024-01-26 14:00:00,29.0,1,30,66,206,44t,17.7,15.743429838760594
2024-01-26 15:00:00,25.0,1,29,69,222,44t,17.9,15.096784780849251
2024-01-26 16:00:00,9.0,2,28,77,234,44t,20.1,15.165834033701035
2024-01-26 17:00:00,30.0,1,27,80,208,44t,16.1,14.765575957366163
2024-01-26 18:00:00,31.0,1,27,79,180,44t,15.7,14.932974321690207
2024-01-26 19:00:00,30.0,1,27,78,193,44t,17.0,15.32479028569308
2024-01-26 20:00:00,31.0,1,27,77,191,44t,22.6,15.119790849252237
2024-01-26 21:00:00,32.0,1,27,76,179,44t,24.2,18.212802604624
2024-01-26 22:00:00,33.0,1,27,77,172,44t,23.3,17.90401584129206
2024-01-26 23:00:00,36.0,1,27,77,184,44t,16.9,15.266223059637202
2024-01-27 00:00:00,35.0,1,27,77,157,44t,22.9,15.411040304481393
2024-01-27 01:00:00,33.0,1,27,78,156,44t,19.5,16.622911964077634
2024-01-27 02:00:00,34.0,1,27,77,127,44t,14.9,15.20897943786223
2024-01-27 03:00:00,34.0,1,26,78,124,44t,17.8,15.790024067210698
2024-01-27 04:00:00,32.0,1,26,79,111,44t,15.1,15.96459112818545
2024-01-27 05:00:00,28.0,1,26,80,107,44t,19.1,17.108022474463713
2024-01-27 06:00:00,27.0,1,26,80,113,44t,20.3,17.518897834871314
2024-01-27 07:00:00,31.0,0,27,77,123,44t,18.5,16.69337178616153
2024-01-27 08:00:00,28.0,1,28,68,150,44t,14.4,15.870485027417903
2024-01-27 09:00:00,26.0,1,29,63,201,44t,14.5,14.729858958077674
2024-01-27 10:00:00,12.0,0,29,65,190,44t,18.8,16.78263706408691
2024-01-27 11:00:00,11.8,1,31,56,233,44t,13.8,14.607398099818472
2024-01-27 12:00:00,31.0,1,31,59,191,44t,14.0,15.536020610428569
2024-01-27 13:00:00,30.0,0,31,58,159,44t,18.4,16.70728367899925
2024-01-27 14:00:00,30.0,0,30,63,173,44t,21.1,17.45537728253105
2024-01-27 15:00:00,30.0,1,30,65,176,44t,20.2,17.03348921988822
2024-01-27 16:00:00,30.0,1,29,65,192,44t,16.1,15.295535779258575
2024-01-27 17:00:00,37.0,1,28,72,207,44t,14.3,14.905546093464299
2024-01-27 18:00:00,36.0,1,27,74,227,44t,15.5,14.312584106348854
2024-01-27 19:00:00,30.0,1,27,75,201,44t,12.1,13.444373925361756
2024-01-27 20:00:00,30.0,1,27,77,182,44t,13.3,14.070637875314372
2024-01-27 21:00:00,29.0,1,27,76,173,44t,16.7,15.510606213576626
2024-01-27 22:00:00,31.0,1,27,75,172,44t,17.0,15.383471854493873
2024-01-27 23:00:00,32.0,1,27,76,122,44t,13.1,14.65562591632943
2024-01-28 00:00:00,31.0,1,26,78,108,44t,11.8,14.301050747617207
2024-01-28 01:00:00,32.0,1,26,78,110,44t,14.4,15.999158859280033
2024-01-28 02:00:00,33.0,1,26,78,102,44t,24.2,19.02327131713619
2024-01-28 03:00:00,34.0,1,26,78,111,44t,21.0,15.938794188368465
2024-01-28 04:00:00,35.0,0,26,78,141,44t,18.0,15.57101811643928
2024-01-28 05:00:00,33.0,1,26,78,134,44t,13.6,14.637207541487651
2024-01-28 06:00:00,31.0,1,26,76,119,44t,17.6,16.420962338697155
2024-01-28 07:00:00,33.0,1,26,74,104,44t,12.2,16.135857086886762
2024-01-28 08:00:00,32.0,1,28,70,106,44t,13.9,15.280856247987469
2024-01-28 09:00:00,34.0,0,29,66,192,44t,22.1,17.44996287039888
2024-01-28 10:00:00,35.0,1,29,64,191,44t,17.3,15.322559601448251
2024-01-28 11:00:00,35.0,0,30,60,232,44t,13.8,14.945857029511213
2024-01-28 12:00:00,11.8,1,31,57,199,44t,12.4,14.442440153855525
2024-01-28 13:00:00,33.0,1,31,57,210,44t,18.5,16.111313056932087
2024-01-28 14:00:00,32.0,1,31,58,210,44t,14.6,14.633644545231643
2024-01-28 15:00:00,31.0,1,31,57,165,44t,13.1,14.62735417547761
2024-01-28 16:00:00,33.0,1,30,60,198,44t,18.8,16.293037036304174
2024-01-28 17:00:00,33.0,0,29,66,205,44t,18.9,16.112110148889197
2024-01-28 18:00:00,33.0,1,28,70,219,44t,20.8,16.579941514360275
2024-01-28 19:00:00,32.0,1,27,73,188,44t,20.9,16.9277131695266
2024-01-28 20:00:00,32.0,1,27,74,155,44t,21.6,15.5766808654483
2024-01-28 21:00:00,33.0,1,27,75,170,44t,18.3,15.357438750003322
2024-01-28 22:00:00,33.0,1,27,74,145,44t,21.6,15.666659012466102
2024-01-28 23:00:00,33.0,1,27,74,120,44t,14.2,15.117456063368085
2024-01-29 00:00:00,33.0,1,27,75,114,44t,10.8,15.998294656529108
2024-01-29 01:00:00,31.0,1,26,77,109,44t,12.1,14.426500469979072
2024-01-29 02:00:00,31.0,1,26,77,106,44t,21.6,18.063536982658686
2024-01-29 03:00:00,32.0,1,26,77,107,44t,20.0,17.42086121543063
2024-01-29 04:00:00,33.0,1,26,77,119,44t,19.7,15.894827627918918
2024-01-29 05:00:00,33.0,1,25,83,131,44t,15.6,15.314383929016468
2024-01-29 06:00:00,31.0,1,25,87,113,44t,16.2,15.70433804492615
2024-01-29 07:00:00,30.0,1,26,82,128,44t,10.5,15.749594773708143
2024-01-29 08:00:00,29.0,1,27,77,116,44t,15.8,15.798472993311275
2024-01-29 09:00:00,33.0,1,28,72,193,44t,12.1,13.531915172857037
2024-01-29 10:00:00,34.0,1,30,65,218,44t,14.7,14.369228749620259
2024-01-29 11:00:00,33.0,0,30,61,227,44t,16.2,14.952038471632935
2024-01-29 12:00:00,34.0,1,31,59,202,44t,16.9,15.525384237725287
2024-01-29 13:00:00,11.8,0,31,56,205,44t,15.6,15.610443904705246
2024-01-29 14:00:00,7.0,1,31,55,202,44t,19.6,16.08968348795649
2024-01-29 15:00:00,23.0,1,31,57,194,44t,21.4,17.638791765892666
2024-01-29 16:00:00,2.0,1,30,58,188,44t,16.1,16.18806974663011
2024-01-29 17:00:00,0.0,1,29,61,142,44t,25.1,20.107125183449835
2024-01-29 18:00:00,3.0,1,28,70,152,44t,20.1,17.815030026937233
2024-01-29 19:00:00,4.0,1,27,73,202,44t,18.0,16.35261766483332
2024-01-29 20:00:00,11.0,1,27,73,149,44t,20.3,17.660152690668514
2024-01-29 21:00:00,13.0,1,27,73,134,44t,23.5,18.996432715406602
2024-01-29 22:00:00,15.0,1,27,74,123,44t,17.9,16.926570532098122
2024-01-29 23:00:00,32.0,1,27,79,127,44t,10.5,13.543031408456724
2024-01-30 00:00:00,33.0,1,26,82,172,44t,12.2,15.172683909709622
2024-01-30 01:00:00,17.0,1,26,80,175,44t,11.8,15.57596661803355
2024-01-30 02:00:00,1.0,1,25,85,134,44t,18.0,16.92669455274915
2024-01-30 03:00:00,11.0,1,25,82,167,44t,9.6,13.188265379764903
2024-01-30 04:00:00,8.0,1,26,81,103,44t,12.5,15.116950173050153
2024-01-30 05:00:00,0.0,1,26,82,108,44t,12.5,15.232290281812435
2024-01-30 06:00:00,1.0,1,26,83,121,44t,10.4,14.239548323476289
2024-01-30 07:00:00,13.0,1,26,81,125,44t,18.7,17.094122620923944
2024-01-30 08:00:00,0.0,1,28,74,120,44t,17.5,16.759948854033187
2024-01-30 09:00:00,3.0,1,29,67,167,44t,17.2,16.310573552959998
2024-01-30 10:00:00,20.0,0,30,60,148,44t,12.7,14.869899519734947
2024-01-30 11:00:00,30.0,0,31,56,193,44t,14.9,15.606964934062884
2024-01-30 12:00:00,31.0,1,32,52,198,44t,15.3,15.199636869751668
2024-01-30 13:00:00,19.0,1,32,52,166,44t,18.9,16.277509019244146
2024-01-30 14:00:00,11.8,1,32,50,188,44t,15.8,16.01957904907162
2024-01-30 15:00:00,14.0,1,32,52,184,44t,17.4,16.5720649697798
2024-01-30 16:00:00,0.0,1,31,55,139,44t,16.3,16.942957093065335
2024-01-30 17:00:00,1.0,1,29,61,130,44t,21.5,16.921660274649295
2024-01-30 18:00:00,6.0,1,28,67,131,44t,16.4,16.64818233771634
2024-01-30 19:00:00,2.0,1,28,71,120,44t,24.0,16.780399665458024
2024-01-30 20:00:00,4.0,1,27,72,120,44t,21.0,18.451833988114057
2024-01-30 21:00:00,14.0,1,27,73,121,44t,22.1,16.429183166115177
2024-01-30 22:00:00,26.0,1,27,75,117,44t,14.7,15.489502658003897
2024-01-30 23:00:00,28.0,1,27,76,118,44t,14.3,15.254321416294527
2024-01-31 00:00:00,25.0,0,26,78,113,44t,18.0,16.741832861787966
2024-01-31 01:00:00,6.0,0,26,79,107,44t,18.7,17.51758262472453
2024-01-31 02:00:00,17.0,1,26,78,108,44t,23.7,16.388952686011574
2024-01-31 03:00:00,1.0,1,26,79,114,44t,17.1,16.9530061709681
2024-01-31 04:00:00,9.0,1,26,82,112,44t,14.8,15.83860509187419
2024-01-31 05:00:00,0.0,0,26,85,108,44t,19.8,17.931312692743607
2024-01-31 06:00:00,1.0,0,25,88,107,44t,15.8,16.33199647687486
2024-01-31 07:00:00,2.0,0,26,86,108,44t,21.7,16.570867796828505
2024-01-31 08:00:00,1.0,1,28,75,110,44t,21.2,16.82680312543008
2024-01-31 09:00:00,1.0,1,29,68,127,44t,16.1,16.679366582034138
2024-01-31 10:00:00,0.0,1,30,59,164,44t,15.0,16.071363763582948
2024-01-31 11:00:00,2.0,1,31,58,164,44t,13.3,16.57748040768813
2024-01-31 12:00:00,14.0,1,31,55,189,44t,14.0,15.156085071553296
2024-01-31 13:00:00,0.0,1,31,54,184,44t,17.4,16.86826292660322
2024-01-31 14:00:00,16.0,1,31,54,161,44t,16.3,16.361861768527543
2024-01-31 15:00:00,11.8,1,31,54,180,44t,12.9,14.91886108452115
2024-01-31 16:00:00,26.0,1,31,56,153,44t,8.2,16.162560783885663
2024-01-31 17:00:00,3.0,1,29,65,153,44t,12.6,15.074964802521844
2024-01-31 18:00:00,18.0,1,28,71,150,44t,14.5,15.324187844019388
2024-01-31 19:00:00,6.0,1,28,75,117,44t,14.7,16.624394098519627
2024-01-31 20:00:00,14.0,1,27,76,119,44t,20.0,16.382699250199803
2024-01-31 21:00:00,17.0,1,27,77,118,44t,18.7,17.16888348084751
2024-01-31 22:00:00,0.0,1,27,81,108,44t,16.7,16.84818926511038
2024-01-31 23:00:00,0.0,1,26,81,111,44t,24.3,16.70107642394991
2024-02-01 00:00:00,1.0,0,26,82,110,44t,19.6,16.66493599608373
2024-02-01 01:00:00,12.0,0,26,85,108,44t,19.2,16.34938759525995
2024-02-01 02:00:00,9.0,0,26,86,106,44t,19.0,17.407547468245728
2024-02-01 03:00:00,1.0,0,25,88,111,44t,17.8,17.044684892528583
2024-02-01 04:00:00,0.0,0,25,89,116,44t,13.8,15.471874110497485
2024-02-01 05:00:00,0.0,0,25,89,114,44t,19.7,16.48175385256162
2024-02-01 06:00:00,0.0,0,25,89,105,44t,18.0,16.5847485518247
2024-02-01 07:00:00,2.0,0,26,85,105,44t,23.9,16.62832323887044
2024-02-01 08:00:00,1.0,1,28,78,111,44t,29.9,21.864632198637853
2024-02-01 09:00:00,2.0,1,29,70,121,44t,23.5,19.483638948335507
2024-02-01 10:00:00,1.0,1,30,61,142,44t,19.5,17.958964873270784
2024-02-01 11:00:00,1.0,1,31,57,171,44t,17.8,16.544957702712264
2024-02-01 12:00:00,1.0,1,32,53,160,44t,18.9,16.763335615406316
2024-02-01 13:00:00,9.0,1,32,52,171,44t,17.5,16.88106048415848
2024-02-01 14:00:00,16.0,1,32,51,164,44t,17.9,16.964761189239386
2024-02-01 15:00:00,5.0,1,31,52,167,44t,16.7,16.721292146575163
2024-02-01 16:00:00,11.8,1,31,54,166,44t,13.1,15.154921770404965
2024-02-01 17:00:00,20.0,1,29,62,135,44t,17.8,16.37656937500004
2024-02-01 18:00:00,18.0,1,28,68,126,44t,13.0,16.389741635975565
2024-02-01 19:00:00,0.0,1,28,73,117,44t,22.5,16.81740429607512
2024-02-01 20:00:00,1.0,1,27,75,113,44t,21.9,18.877259317703878
2024-02-01 21:00:00,10.0,1,27,77,111,44t,22.3,16.548967849244082
2024-02-01 22:00:00,1.0,1,27,80,113,44t,20.7,18.306561854068644
2024-02-01 23:00:00,0.0,1,26,83,109,44t,25.6,20.16566320022422
2024-02-02 00:00:00,0.0,0,26,84,109,44t,30.9,22.15246916318488
2024-02-02 01:00:00,1.0,0,26,86,108,44t,25.9,20.197044361666936
2024-02-02 02:00:00,4.0,0,25,86,107,44t,27.4,20.703955143393035
2024-02-02 03:00:00,0.0,0,25,89,105,44t,18.4,16.5847485518247
2024-02-02 04:00:00,0.0,0,25,89,105,44t,25.1,19.883079318590394
2024-02-02 05:00:00,0.0,0,24,91,103,44t,29.3,21.45249366264513
2024-02-02 06:00:00,0.0,0,24,91,104,44t,30.1,21.74443592085309
2024-02-02 07:00:00,1.0,0,25,90,105,44t,29.6,16.53716426848484
2024-02-02 08:00:00,5.0,0,27,81,109,44t,32.4,22.66838762418993
2024-02-02 09:00:00,0.0,1,29,68,113,44t,31.8,22.817984496204677
2024-02-02 10:00:00,0.0,1,31,59,127,44t,19.3,17.02670000003108
2024-02-02 11:00:00,0.0,1,32,54,169,44t,15.8,16.66167744824128
2024-02-02 12:00:00,1.0,1,32,52,191,44t,18.4,17.189175381416536
2024-02-02 13:00:00,3.0,1,32,52,172,44t,16.5,16.637146975392323
2024-02-02 14:00:00,5.0,1,32,50,141,44t,15.0,16.420385281470903
2024-02-02 15:00:00,1.0,1,32,52,168,44t,13.6,16.69490864723782
2024-02-02 16:00:00,2.0,1,31,57,153,44t,14.4,15.967033705168024
2024-02-02 17:00:00,11.8,1,30,64,158,44t,10.7,14.10507660193213
2024-02-02 18:00:00,15.0,1,29,70,116,44t,11.9,14.82378042526047
2024-02-02 19:00:00,13.0,1,28,74,122,44t,16.7,16.53185711747899
2024-02-02 20:00:00,0.0,1,27,77,116,44t,16.7,16.736352649065164
2024-02-02 21:00:00,7.0,1,27,79,116,44t,23.6,19.248364661147168
2024-02-02 22:00:00,0.0,1,27,80,110,44t,17.3,17.075964110885383
2024-02-02 23:00:00,1.0,0,27,81,110,44t,19.4,17.82476738138404
2024-02-03 00:00:00,0.0,0,26,82,109,44t,17.2,16.70084025927635
2024-02-03 01:00:00,1.0,0,26,84,108,44t,18.6,17.47489807511486
2024-02-03 02:00:00,0.0,0,26,85,107,44t,22.2,18.852914165934347
2024-02-03 03:00:00,9.0,1,26,80,117,44t,21.9,18.520181255953073
2024-02-03 04:00:00,15.0,1,26,79,116,44t,17.3,16.32319878203916
2024-02-03 05:00:00,15.0,1,26,78,114,44t,16.1,16.25445223891759
2024-02-03 06:00:00,2.0,0,25,87,107,44t,14.6,16.559187776681274
2024-02-03 07:00:00,1.0,0,26,87,108,44t,25.8,20.135997131419852
2024-02-03 08:00:00,1.0,1,28,74,111,44t,33.8,23.436132744919977
2024-02-03 09:00:00,1.0,1,29,66,124,44t,20.5,16.874704029386802
2024-02-03 10:00:00,1.0,1,30,61,134,44t,12.5,15.395891019817004
2024-02-03 11:00:00,0.0,1,32,55,138,44t,18.8,16.993313092304287
2024-02-03 12:00:00,1.0,1,32,52,164,44t,12.9,15.412382931371834
2024-02-03 13:00:00,2.0,1,32,51,148,44t,11.3,14.987376944481067
2024-02-03 14:00:00,15.0,1,33,50,149,44t,12.0,14.946534061673542
2024-02-03 15:00:00,3.0,1,32,52,167,44t,19.2,17.718293211028477
2024-02-03 16:00:00,17.0,1,31,57,186,44t,14.1,15.981933347104
2024-02-03 17:00:00,0.0,1,30,65,188,44t,11.9,14.482348325044615
2024-02-03 18:00:00,11.8,1,28,70,182,44t,13.1,14.601838072891649
2024-02-03 19:00:00,3.0,1,28,72,140,44t,20.9,18.20949393173333
2024-02-03 20:00:00,1.0,1,28,74,119,44t,20.2,16.74693230178792
2024-02-03 21:00:00,4.0,1,27,76,112,44t,16.8,16.85811422174279
2024-02-03 22:00:00,1.0,1,27,77,111,44t,15.5,16.769111518714592
2024-02-03 23:00:00,1.0,0,27,78,107,44t,10.5,14.553305032838455
2024-02-04 00:00:00,0.0,0,27,79,108,44t,12.7,16.78165574161275
2024-02-04 01:00:00,6.0,0,27,80,106,44t,13.0,16.63465713062551
2024-02-04 02:00:00,11.0,0,27,78,100,44t,9.9,16.627265976114646
2024-02-04 03:00:00,0.0,0,26,81,96,44t,13.2,15.658202820508972
2024-02-04 04:00:00,13.0,0,26,84,100,44t,14.2,15.604302571011427
2024-02-04 05:00:00,2.0,0,25,89,107,44t,15.7,16.246488838908814
2024-02-04 06:00:00,2.0,0,25,89,103,44t,23.3,16.558715447334155
2024-02-04 07:00:00,3.0,0,25,87,107,44t,24.0,16.534727368962326
2024-02-04 08:00:00,12.0,1,28,73,110,44t,29.4,21.533014897504575
2024-02-04 09:00:00,1.0,1,30,63,95,44t,19.3,18.37473162003931
2024-02-04 10:00:00,1.0,1,31,58,109,44t,16.4,17.231352866459186
2024-02-04 11:00:00,0.0,1,33,54,121,44t,17.4,17.58922582144473
2024-02-04 12:00:00,0.0,2,33,52,122,44t,17.2,17.54818373128833
2024-02-04 13:00:00,25.0,2,33,54,137,44t,15.4,16.03614974167994
2024-02-04 14:00:00,1.0,3,33,55,140,44t,17.6,17.40005499335742
2024-02-04 15:00:00,2.0,3,32,55,145,44t,20.5,18.418148252462434
2024-02-04 16:00:00,24.0,2,31,57,140,44t,20.7,16.337127844860415
2024-02-04 17:00:00,2.0,2,30,63,138,44t,25.7,20.285271443094093
2024-02-04 18:00:00,28.0,1,29,68,128,44t,21.7,18.131191620609034
2024-02-04 19:00:00,11.8,1,28,72,128,44t,22.7,18.814186818113047
2024-02-04 20:00:00,28.0,1,28,75,112,44t,26.5,19.972739967619955
2024-02-04 21:00:00,0.0,1,27,78,111,44t,22.9,19.234467909113622
2024-02-04 22:00:00,0.0,0,27,78,107,44t,29.1,16.816223472707332
2024-02-04 23:00:00,0.0,0,27,77,108,44t,27.4,20.99846779938331
2024-02-05 00:00:00,7.0,0,27,79,106,44t,22.2,16.63332059852748
2024-02-05 01:00:00,1.0,0,26,84,102,44t,28.9,16.710239088631308
2024-02-05 02:00:00,5.0,0,26,85,99,44t,36.0,24.055565656362997
2024-02-05 03:00:00,9.0,0,25,86,102,44t,31.0,16.468308075637925
2024-02-05 04:00:00,12.0,0,25,88,100,44t,27.9,20.731747168518456
2024-02-05 05:00:00,14.0,0,25,89,102,44t,31.2,16.276634410180474
2024-02-05 06:00:00,14.0,0,25,89,101,44t,30.2,21.52049288507686
2024-02-05 07:00:00,0.0,0,25,89,113,44t,33.8,23.09084730737796
2024-02-05 08:00:00,9.0,1,27,81,106,44t,39.3,16.53815203184777
2024-02-05 09:00:00,0.0,1,29,72,116,44t,43.4,27.090250650724965
2024-02-05 10:00:00,3.0,1,30,62,124,44t,26.9,20.899226973158203
2024-02-05 11:00:00,0.0,2,32,59,124,44t,25.3,17.061031566452105
2024-02-05 12:00:00,1.0,2,33,53,130,44t,26.8,21.049676181716034
2024-02-05 13:00:00,2.0,1,33,49,139,44t,22.0,19.194402788439174
2024-02-05 14:00:00,26.0,1,33,47,159,44t,21.4,18.197184240523523
2024-02-05 15:00:00,26.0,1,33,49,147,44t,24.6,19.501805763036675
2024-02-05 16:00:00,9.0,1,32,53,134,44t,22.5,16.86519259597029
2024-02-05 17:00:00,33.0,1,31,58,149,44t,25.3,15.990865600505924
2024-02-05 18:00:00,25.0,1,29,63,123,44t,15.0,16.368469726468494
2024-02-05 19:00:00,0.0,1,28,71,113,44t,19.5,18.084058333517216
2024-02-05 20:00:00,11.8,1,28,74,109,44t,17.4,16.975441758961654
2024-02-05 21:00:00,6.0,1,28,76,112,44t,16.3,16.65848950026709
2024-02-05 22:00:00,1.0,0,27,78,111,44t,16.0,16.593306158777683
